set_num,name,year,theme_id,num_parts,img_url,figs,retail,unique_figs,rating,retire_month,value
42008-1,Service Truck,2013,1,1276,https://cdn.rebrickable.com/media/sets/42008-1.jpg,0,99.99,0,4.7,December 2015,259.24
42009-1,Mobile Crane MK II,2013,1,2607,https://cdn.rebrickable.com/media/sets/42009-1.jpg,0,149.99,0,4.6,November 2015,324.07
4202-1,Mining Truck,2012,56,269,https://cdn.rebrickable.com/media/sets/4202-1.jpg,1,19.99,0,4.2,November 2012,72.57
42022-1,Hot Rod,2014,1,414,https://cdn.rebrickable.com/media/sets/42022-1.jpg,0,29.99,0,4.6,December 2015,70.94
42023-1,Construction Crew,2014,1,836,https://cdn.rebrickable.com/media/sets/42023-1.jpg,0,49.99,0,4.5,December 2015,156.41
42024-1,Container Truck,2014,1,948,https://cdn.rebrickable.com/media/sets/42024-1.jpg,0,59.99,0,4.5,December 2015,127.14
42025-1,Cargo Plane,2014,1,1297,https://cdn.rebrickable.com/media/sets/42025-1.jpg,0,109.99,0,4.6,December 2015,253.83
42028-1,Bulldozer,2014,1,617,https://cdn.rebrickable.com/media/sets/42028-1.jpg,0,34.99,0,4.8,October 2015,141.63
42029-1,Customized Pick up Truck,2014,1,1063,https://cdn.rebrickable.com/media/sets/42029-1.jpg,0,0,0,4.6,November 2015,168.66
42030-1,Remote-Controlled Volvo L350F Wheel Loader,2014,1,1636,https://cdn.rebrickable.com/media/sets/42030-1.jpg,0,169.99,0,4.4,October 2016,318.87
4203-1,Excavator Transport,2012,56,305,https://cdn.rebrickable.com/media/sets/4203-1.jpg,2,24.99,2,4.3,November 2014,86.68
42032-1,Compact Tracked Loader,2015,1,252,https://cdn.rebrickable.com/media/sets/42032-1.jpg,0,14.99,0,4.8,November 2016,63.63
42035-1,Mining Truck,2015,1,362,https://cdn.rebrickable.com/media/sets/42035-1.jpg,0,24.99,0,4.5,December 2016,63.85
42036-1,Street Motorcycle,2015,1,375,https://cdn.rebrickable.com/media/sets/42036-1.jpg,0,29.99,0,4.4,December 2016,75.03
42037-1,Formula Off-Roader,2015,1,494,https://cdn.rebrickable.com/media/sets/42037-1.jpg,0,44.99,0,4.5,December 2016,80.54
42038-1,Arctic Truck,2015,1,913,https://cdn.rebrickable.com/media/sets/42038-1.jpg,0,59.99,0,4.4,November 2016,119.76
42039-1,24 Hours Race Car,2015,1,1219,https://cdn.rebrickable.com/media/sets/42039-1.jpg,0,99.99,0,4.6,December 2016,166.23
42040-1,Fire Plane,2015,1,578,https://cdn.rebrickable.com/media/sets/42040-1.jpg,0,44.99,0,4.8,October 2016,156.25
4204-1,The Mine,2012,56,748,https://cdn.rebrickable.com/media/sets/4204-1.jpg,4,69.99,1,4.5,November 2014,162.61
42041-1,Race Truck,2015,1,608,https://cdn.rebrickable.com/media/sets/42041-1.jpg,0,59.99,0,4.5,November 2016,117.74
42042-1,Crawler Crane,2015,1,1400,https://cdn.rebrickable.com/media/sets/42042-1.jpg,0,109.99,0,4.4,November 2016,271.75
42043-1,Mercedes-Benz Arocs 3245,2015,1,2793,https://cdn.rebrickable.com/media/sets/42043-1.jpg,0,169.99,0,4.8,December 2017,334.15
42048-1,Race Kart,2016,1,345,https://cdn.rebrickable.com/media/sets/42048-1.jpg,0,24.99,0,4.7,November 2017,84.65
42049-1,Mine Loader,2016,1,476,https://cdn.rebrickable.com/media/sets/42049-1.jpg,0,29.99,0,4.6,December 2017,68.44
42050-1,Drag Racer,2016,1,647,https://cdn.rebrickable.com/media/sets/42050-1.jpg,0,49.99,0,4.5,December 2017,100.86
4205-1,Off Road Command Center,2012,61,403,https://cdn.rebrickable.com/media/sets/4205-1.jpg,3,34.99,2,4.5,September 2012,69.75
42052-1,Heavy Lift Helicopter,2016,1,1042,https://cdn.rebrickable.com/media/sets/42052-1.jpg,0,99.99,0,4.7,December 2017,223.00
42053-1,Volvo EW160E,2016,1,1166,https://cdn.rebrickable.com/media/sets/42053-1.jpg,0,94.79,0,4.6,October 2017,165.85
42054-1,CLAAS XERION 5000 TRAC VC,2016,1,1976,https://cdn.rebrickable.com/media/sets/42054-1.jpg,0,119.99,0,4.7,March 2018,218.98
42055-1,Bucket Wheel Excavator,2016,1,3929,https://cdn.rebrickable.com/media/sets/42055-1.jpg,0,179.99,0,4.6,December 2018,388.68
42056-1,Porsche 911 GT3 RS,2016,1,2704,https://cdn.rebrickable.com/media/sets/42056-1.jpg,0,249.99,0,5.0,April 2019,664.65
42060-1,Roadwork Crew,2017,1,365,https://cdn.rebrickable.com/media/sets/42060-1.jpg,0,19.99,0,4.6,December 2018,34.62
42061-1,Telehandler,2017,1,260,https://cdn.rebrickable.com/media/sets/42061-1.jpg,0,24.99,0,4.4,November 2017,45.47
4206-2,Recycling Truck,2012,63,297,https://cdn.rebrickable.com/media/sets/4206-2.jpg,3,24.99,3,4.6,September 2012,51.07
42062-1,Container Yard,2017,1,631,https://cdn.rebrickable.com/media/sets/42062-1.jpg,0,54.99,0,4.7,December 2018,102.75
42063-1,BMW R 1200 GS Adventure,2017,1,603,https://cdn.rebrickable.com/media/sets/42063-1.jpg,0,54.99,0,4.7,December 2018,138.65
42064-1,Ocean Explorer,2017,1,1327,https://cdn.rebrickable.com/media/sets/42064-1.jpg,0,74.99,0,4.7,December 2018,172.47
42065-1,RC Tracked Racer,2017,1,370,https://cdn.rebrickable.com/media/sets/42065-1.jpg,0,74.99,0,4.5,December 2018,135.31
42066-1,Air Race Jet,2017,1,1151,https://cdn.rebrickable.com/media/sets/42066-1.jpg,0,109.99,0,4.5,August 2018,168.83
42068-1,Airport Rescue Vehicle,2017,1,1106,https://cdn.rebrickable.com/media/sets/42068-1.jpg,0,79.99,0,4.7,December 2018,185.49
42069-1,Extreme Adventure,2017,1,2382,https://cdn.rebrickable.com/media/sets/42069-1.jpg,0,139.99,0,4.5,November 2018,212.53
42070-1,6x6 All Terrain Tow Truck,2017,1,1862,https://cdn.rebrickable.com/media/sets/42070-1.jpg,0,219.99,0,4.6,January 2020,280.27
4207-1,City Garage,2012,63,938,https://cdn.rebrickable.com/media/sets/4207-1.jpg,5,79.99,5,4.2,January 2014,173.20
42074-1,Racing Yacht,2018,1,331,https://cdn.rebrickable.com/media/sets/42074-1.jpg,0,24.99,0,4.7,December 2019,62.82
42075-1,First Responder,2018,1,513,https://cdn.rebrickable.com/media/sets/42075-1.jpg,0,34.99,0,4.7,January 2020,71.67
42076-1,Hovercraft,2018,1,1020,https://cdn.rebrickable.com/media/sets/42076-1.jpg,0,59.99,0,4.4,December 2018,100.41
42077-1,Rally Car,2018,1,1005,https://cdn.rebrickable.com/media/sets/42077-1.jpg,0,89.99,0,4.5,December 2019,106.30
42078-1,Mack Anthem,2018,1,2595,https://cdn.rebrickable.com/media/sets/42078-1.jpg,0,139.99,0,4.7,December 2019,242.95
42079-1,Heavy Duty Forklift,2018,1,592,https://cdn.rebrickable.com/media/sets/42079-1.jpg,0,54.99,0,4.7,January 2020,102.04
42080-1,Forest Machine,2018,1,1003,https://cdn.rebrickable.com/media/sets/42080-1.jpg,0,119.99,0,4.7,March 2020,137.27
4208-1,4x4 Fire Truck,2012,58,243,https://cdn.rebrickable.com/media/sets/4208-1.jpg,1,17.99,1,4.7,November 2012,54.49
42081-1,Volvo Concept Wheel Loader ZEUX,2018,1,1167,https://cdn.rebrickable.com/media/sets/42081-1.jpg,0,109.99,0,4.5,January 2020,130.40
42082-1,Rough Terrain Crane,2018,1,4056,https://cdn.rebrickable.com/media/sets/42082-1.jpg,0,229.99,0,4.8,March 2021,304.88
42083-1,Bugatti Chiron,2018,1,3599,https://cdn.rebrickable.com/media/sets/42083-1.jpg,0,329.99,0,4.8,November 2022,297.22
4209-1,Fire Plane,2012,58,522,https://cdn.rebrickable.com/media/sets/4209-1.jpg,3,39.99,2,4.2,November 2013,70.49
42092-1,Rescue Helicopter,2019,1,325,https://cdn.rebrickable.com/media/sets/42092-1.jpg,0,24.99,0,4.5,October 2021,44.32
42093-1,Chevrolet Corvette ZR1,2019,1,579,https://cdn.rebrickable.com/media/sets/42093-1.jpg,0,39.99,0,4.6,September 2021,51.84
42094-1,Tracked Loader,2019,1,827,https://cdn.rebrickable.com/media/sets/42094-1.jpg,0,54.99,0,4.7,January 2020,123.34
42095-1,Remote-Controlled Stunt Racer,2019,1,324,https://cdn.rebrickable.com/media/sets/42095-1.jpg,0,69.99,0,4.8,January 2022,108.50
42097-1,Compact Crawler Crane,2019,1,920,https://cdn.rebrickable.com/media/sets/42097-1.jpg,0,79.99,0,4.7,October 2020,119.21
42098-1,Car Transporter,2019,1,2493,https://cdn.rebrickable.com/media/sets/42098-1.jpg,0,139.99,0,4.8,March 2021,207.71
42099-1,4x4 X-treme Off-Roader,2019,1,958,https://cdn.rebrickable.com/media/sets/42099-1.jpg,0,199.99,0,4.7,November 2021,214.69
42100-1,Liebherr R 9800 Excavator,2019,1,4108,https://cdn.rebrickable.com/media/sets/42100-1.jpg,0,399.99,0,4.8,December 2021,591.60
42103-1,Dragster,2020,1,225,https://cdn.rebrickable.com/media/sets/42103-1.jpg,0,17.99,0,4.5,September 2021,23.30
42104-1,Race Truck,2020,1,227,https://cdn.rebrickable.com/media/sets/42104-1.jpg,0,17.99,0,4.7,October 2021,24.96
42105-1,Catamaran,2020,1,405,https://cdn.rebrickable.com/media/sets/42105-1.jpg,0,34.99,0,4.6,November 2021,46.45
42106-1,Stunt Show Truck & Bike,2020,1,610,https://cdn.rebrickable.com/media/sets/42106-1.jpg,0,44.99,0,4.6,November 2021,49.19
42107-1,Ducati Panigale V4 R,2020,1,646,https://cdn.rebrickable.com/media/sets/42107-1.jpg,0,59.99,0,4.8,November 2023,68.89
42108-1,Mobile Crane,2020,1,1292,https://cdn.rebrickable.com/media/sets/42108-1.jpg,0,89.99,0,4.8,December 2021,150.13
42109-1,App-Controlled Top Gear Rally Car,2020,1,463,https://cdn.rebrickable.com/media/sets/42109-1.jpg,0,124.99,0,4.7,November 2021,132.96
42110-1,Land Rover Defender,2019,1,2573,https://cdn.rebrickable.com/media/sets/42110-1.jpg,0,159.99,0,4.8,December 2022,181.65
42112-1,Cement Mixer,2020,1,1161,https://cdn.rebrickable.com/media/sets/42112-1.jpg,0,89.99,0,4.6,November 2021,117.16
42114-1,6x6 Volvo Articulated Hauler,2020,1,2193,https://cdn.rebrickable.com/media/sets/42114-1.jpg,0,229.99,0,4.7,December 2022,228.78
43179-1,Mickey Mouse & Minnie Mouse,2020,608,1739,https://cdn.rebrickable.com/media/sets/43179-1.jpg,0,169.99,0,4.7,December 2022,152.27
43180-1,Belle's Castle Winter Celebration,2020,579,238,https://cdn.rebrickable.com/media/sets/43180-1.jpg,6,44.99,4,4.6,November 2021,42.18
43183-1,Moana's Island Home,2020,579,202,https://cdn.rebrickable.com/media/sets/43183-1.jpg,1,24.99,0,4.9,December 2020,61.47
43188-1,Aurora's Forest Cottage,2020,579,301,https://cdn.rebrickable.com/media/sets/43188-1.jpg,2,34.99,2,4.5,November 2021,52.54
44014-1,Jet Rocka,2013,401,290,https://cdn.rebrickable.com/media/sets/44014-1.jpg,0,24.99,0,4.6,October 2014,73.90
44029-1,"QUEEN Beast vs. FURNO, EVO & STORMER",2014,400,218,https://cdn.rebrickable.com/media/sets/44029-1.jpg,4,34.99,3,4.7,March 2015,126.02
4428-1,City Advent Calendar 2012,2012,208,248,https://cdn.rebrickable.com/media/sets/4428-1.jpg,7,19.99,5,4.2,November 2012,37.51
4429-1,Helicopter Rescue,2012,60,425,https://cdn.rebrickable.com/media/sets/4429-1.jpg,4,34.99,3,4.5,January 2014,103.81
4430-1,Mobile Fire Command Center,2012,58,522,https://cdn.rebrickable.com/media/sets/4430-1.jpg,3,39.99,1,4.7,December 2013,227.16
4432-1,Garbage Truck,2012,63,212,https://cdn.rebrickable.com/media/sets/4432-1.jpg,2,17.99,2,4.8,November 2013,90.11
4433-1,Dirt Bike Transporter,2012,64,206,https://cdn.rebrickable.com/media/sets/4433-1.jpg,2,17.99,2,4.7,December 2013,65.28
4434-1,Tipper Truck,2012,56,222,https://cdn.rebrickable.com/media/sets/4434-1.jpg,2,14.99,1,4.6,November 2012,56.31
4435-1,Car and Caravan,2012,63,218,https://cdn.rebrickable.com/media/sets/4435-1.jpg,2,14.99,2,4.5,April 2013,60.86
4438-1,Robbers' Hideout,2012,61,317,https://cdn.rebrickable.com/media/sets/4438-1.jpg,4,34.99,1,4.2,November 2012,111.89
4439-1,Heavy-Duty Helicopter,2012,61,393,https://cdn.rebrickable.com/media/sets/4439-1.jpg,3,34.99,2,4.5,July 2014,108.63
4440-1,Forest Police Station,2012,61,633,https://cdn.rebrickable.com/media/sets/4440-1.jpg,5,59.99,1,4.2,December 2013,119.33
4441-1,Police Dog Van,2012,61,313,https://cdn.rebrickable.com/media/sets/4441-1.jpg,2,19.99,0,4.3,October 2012,58.91
45806-1,INTO ORBIT Challenge Kit,2018,398,1910,https://cdn.rebrickable.com/media/sets/45806-1.jpg,3,249.99,2,4.6,March 2019,258.46
4625-1,Pink Brick Box,2012,35,224,https://cdn.rebrickable.com/media/sets/4625-1.jpg,1,12.99,1,4.6,December 2013,78.88
4635-1,Fun with Vehicles,2012,35,530,https://cdn.rebrickable.com/media/sets/4635-1.jpg,2,24.99,1,4.2,March 2013,42.47
4644-1,Marina,2011,59,298,https://cdn.rebrickable.com/media/sets/4644-1.jpg,5,41.99,7,4.2,December 2012,53.34
4645-1,Harbor,2011,59,552,https://cdn.rebrickable.com/media/sets/4645-1.jpg,4,71.99,4,4.3,November 2012,222.74
4866-1,The Knight Bus,2011,246,281,https://cdn.rebrickable.com/media/sets/4866-1.jpg,3,29.99,2,4.5,November 2012,81.93
4867-1,Hogwarts,2011,246,466,https://cdn.rebrickable.com/media/sets/4867-1.jpg,7,49.99,4,4.7,September 2012,101.66
50003-1,Batman,2013,502,257,https://cdn.rebrickable.com/media/sets/50003-1.jpg,8,19.99,8,4.7,September 2013,112.06
50006-1,Legends Of Chima,2013,502,211,https://cdn.rebrickable.com/media/sets/50006-1.jpg,12,14.99,3,4.6,December 2013,27.18
50011-1,The Battle of Helm's Deep,2013,502,338,https://cdn.rebrickable.com/media/sets/50011-1.jpg,28,29.99,11,4.8,September 2013,240.59
51515-1,Robot Inventor,2020,258,949,https://cdn.rebrickable.com/media/sets/51515-1.jpg,0,329.99,0,4.6,June 2023,483.75
5765-1,Transport Truck,2011,672,276,https://cdn.rebrickable.com/media/sets/5765-1.jpg,0,18.99,0,4.4,November 2012,58.10
5766-1,Log Cabin,2011,672,355,https://cdn.rebrickable.com/media/sets/5766-1.jpg,1,25.99,1,4.5,November 2013,62.36
5767-1,Cool Cruiser,2011,672,621,https://cdn.rebrickable.com/media/sets/5767-1.jpg,0,35.99,0,4.5,November 2013,42.79
5770-1,Lighthouse Island,2011,672,519,https://cdn.rebrickable.com/media/sets/5770-1.jpg,1,40.99,1,4.3,November 2012,90.66
5771-1,Hillside House,2011,672,714,https://cdn.rebrickable.com/media/sets/5771-1.jpg,1,49.99,1,4.2,November 2012,109.13
5884-1,Raptor Chase,2012,481,259,https://cdn.rebrickable.com/media/sets/5884-1.jpg,2,24.99,1,4.5,November 2012,75.96
5886-1,T-Rex Hunter,2012,481,476,https://cdn.rebrickable.com/media/sets/5886-1.jpg,2,49.99,1,4.5,December 2012,122.66
5887-1,Dino Defense HQ,2012,481,793,https://cdn.rebrickable.com/media/sets/5887-1.jpg,4,79.99,2,4.2,November 2012,323.71
5888-1,Ocean Interceptor,2012,481,222,https://cdn.rebrickable.com/media/sets/5888-1.jpg,2,29.99,1,4.2,December 2012,86.89
5932-1,My First LEGO Set,2011,35,231,https://cdn.rebrickable.com/media/sets/5932-1.jpg,1,9.99,1,4.5,December 2011,25.80
5933-1,Airport,2011,35,310,https://cdn.rebrickable.com/media/sets/5933-1.jpg,2,19.99,0,4.4,December 2011,47.35
60002-1,Fire Truck,2013,58,209,https://cdn.rebrickable.com/media/sets/60002-1.jpg,2,14.99,0,4.5,November 2015,60.74
60003-1,Fire Emergency,2013,58,301,https://cdn.rebrickable.com/media/sets/60003-1.jpg,3,24.99,1,4.2,December 2015,47.34
60004-1,Fire Station,2013,58,753,https://cdn.rebrickable.com/media/sets/60004-1.jpg,5,69.99,0,4.2,November 2015,181.42
60005-1,Fire Boat,2013,58,223,https://cdn.rebrickable.com/media/sets/60005-1.jpg,4,24.99,4,4.3,December 2013,60.85
60007-1,High Speed Chase,2013,61,284,https://cdn.rebrickable.com/media/sets/60007-1.jpg,3,19.99,2,4.4,November 2015,53.70
60008-1,Museum Break-in,2013,61,563,https://cdn.rebrickable.com/media/sets/60008-1.jpg,6,49.99,2,4.6,April 2015,108.27
60009-1,Helicopter Arrest,2013,61,352,https://cdn.rebrickable.com/media/sets/60009-1.jpg,5,39.99,0,4.7,January 2015,70.20
60010-1,Fire Helicopter,2013,58,225,https://cdn.rebrickable.com/media/sets/60010-1.jpg,2,29.99,0,4.5,December 2013,66.20
60013-1,Coast Guard Helicopter,2013,55,230,https://cdn.rebrickable.com/media/sets/60013-1.jpg,4,24.99,4,4.6,February 2015,87.62
60014-1,Coast Guard Patrol,2013,55,450,https://cdn.rebrickable.com/media/sets/60014-1.jpg,6,59.99,6,4.5,July 2015,155.82
60015-1,Coast Guard Plane,2013,55,281,https://cdn.rebrickable.com/media/sets/60015-1.jpg,3,34.99,3,4.3,January 2015,68.49
60017-1,Flatbed Truck,2013,63,212,https://cdn.rebrickable.com/media/sets/60017-1.jpg,2,17.99,1,4.8,January 2015,77.12
60018-1,Cement Mixer,2013,56,221,https://cdn.rebrickable.com/media/sets/60018-1.jpg,2,17.99,2,4.5,March 2014,66.43
60020-1,Cargo Truck,2013,54,320,https://cdn.rebrickable.com/media/sets/60020-1.jpg,3,24.99,2,4.5,November 2014,75.04
60021-1,Cargo Heliplane,2013,53,393,https://cdn.rebrickable.com/media/sets/60021-1.jpg,3,34.99,2,4.7,December 2014,107.73
60022-1,Cargo Terminal,2013,53,658,https://cdn.rebrickable.com/media/sets/60022-1.jpg,5,69.99,3,4.5,December 2014,247.10
60023-1,City Starter Set,2013,52,272,https://cdn.rebrickable.com/media/sets/60023-1.jpg,5,19.99,3,4.4,January 2015,61.58
60025-1,Grand Prix Truck,2013,52,323,https://cdn.rebrickable.com/media/sets/60025-1.jpg,3,24.99,2,4.8,January 2015,97.54
60026-1,Town Square,2013,63,918,https://cdn.rebrickable.com/media/sets/60026-1.jpg,9,79.99,7,4.3,December 2014,143.20
60027-1,Monster Truck Transporter,2013,52,307,https://cdn.rebrickable.com/media/sets/60027-1.jpg,3,24.99,3,4.7,December 2014,79.77
60031-1,City Corner,2013,63,484,https://cdn.rebrickable.com/media/sets/60031-1.jpg,5,49.99,1,4.5,August 2019,83.96
60034-1,Arctic Helicrane,2014,65,262,https://cdn.rebrickable.com/media/sets/60034-1.jpg,2,24.99,1,4.3,December 2015,72.96
60035-1,Arctic Outpost,2014,65,374,https://cdn.rebrickable.com/media/sets/60035-1.jpg,3,34.99,0,4.4,December 2015,78.45
60036-1,Arctic Base Camp,2014,65,733,https://cdn.rebrickable.com/media/sets/60036-1.jpg,7,69.99,2,4.5,January 2016,152.45
60044-1,Mobile Police Unit,2014,61,375,https://cdn.rebrickable.com/media/sets/60044-1.jpg,3,29.99,1,4.5,October 2016,82.84
60045-1,Police Patrol,2014,61,408,https://cdn.rebrickable.com/media/sets/60045-1.jpg,3,39.99,2,4.7,December 2014,124.52
60046-1,Helicopter Surveillance,2014,61,528,https://cdn.rebrickable.com/media/sets/60046-1.jpg,5,49.99,2,4.3,November 2015,90.27
60047-1,Police Station,2014,61,854,https://cdn.rebrickable.com/media/sets/60047-1.jpg,7,79.99,5,4.7,November 2016,164.64
60048-1,Police Dog Unit,2014,61,249,https://cdn.rebrickable.com/media/sets/60048-1.jpg,3,24.99,3,4.5,December 2015,54.75
60049-1,Helicopter Transporter,2014,61,382,https://cdn.rebrickable.com/media/sets/60049-1.jpg,4,34.99,1,4.2,November 2015,55.11
60050-1,Train Station,2014,66,423,https://cdn.rebrickable.com/media/sets/60050-1.jpg,5,49.99,6,4.7,November 2016,113.15
60051-1,High-Speed Passenger Train,2014,66,606,https://cdn.rebrickable.com/media/sets/60051-1.jpg,3,99.99,3,4.4,April 2018,203.04
60052-1,Cargo Train,2014,66,888,https://cdn.rebrickable.com/media/sets/60052-1.jpg,4,139.99,6,4.7,May 2018,275.86
60056-1,Tow Truck,2014,52,227,https://cdn.rebrickable.com/media/sets/60056-1.jpg,1,17.99,1,4.5,December 2014,69.52
60058-1,SUV with Watercraft,2014,52,219,https://cdn.rebrickable.com/media/sets/60058-1.jpg,2,17.99,2,4.5,December 2014,45.04
60059-1,Logging Truck,2014,52,228,https://cdn.rebrickable.com/media/sets/60059-1.jpg,2,17.99,2,4.7,December 2014,97.78
60060-1,Auto Transporter,2014,63,350,https://cdn.rebrickable.com/media/sets/60060-1.jpg,2,24.99,2,4.5,February 2016,62.11
60061-1,Airport Fire Truck,2014,53,326,https://cdn.rebrickable.com/media/sets/60061-1.jpg,2,24.99,1,4.7,December 2014,90.82
60062-1,Arctic Icebreaker,2014,65,718,https://cdn.rebrickable.com/media/sets/60062-1.jpg,7,79.99,4,4.4,December 2015,226.53
60063-1,City Advent Calendar 2014,2014,208,218,https://cdn.rebrickable.com/media/sets/60063-1.jpg,7,19.99,6,4.5,January 2015,54.92
60064-1,Arctic Supply Plane,2014,65,374,https://cdn.rebrickable.com/media/sets/60064-1.jpg,3,49.99,1,4.6,December 2014,140.44
60067-1,Helicopter Pursuit,2015,61,253,https://cdn.rebrickable.com/media/sets/60067-1.jpg,3,24.99,0,4.4,June 2016,49.72
60068-1,Crooks' Hideout,2015,61,473,https://cdn.rebrickable.com/media/sets/60068-1.jpg,5,39.99,0,4.2,January 2016,85.86
60069-1,Swamp Police Station,2015,61,707,https://cdn.rebrickable.com/media/sets/60069-1.jpg,6,59.99,0,4.4,August 2016,135.65
60070-1,Water Plane Chase,2015,61,263,https://cdn.rebrickable.com/media/sets/60070-1.jpg,2,24.99,0,4.2,November 2015,38.42
60071-1,Hovercraft Arrest,2015,61,331,https://cdn.rebrickable.com/media/sets/60071-1.jpg,3,34.99,0,4.3,August 2016,61.98
60073-1,Service Truck,2015,56,233,https://cdn.rebrickable.com/media/sets/60073-1.jpg,2,17.99,1,4.5,December 2016,51.79
60074-1,Bulldozer,2015,56,384,https://cdn.rebrickable.com/media/sets/60074-1.jpg,2,24.99,1,4.6,November 2016,72.25
60075-1,Excavator and Truck,2015,56,311,https://cdn.rebrickable.com/media/sets/60075-1.jpg,2,34.99,0,4.6,November 2015,85.45
60076-1,Demolition Site,2015,56,776,https://cdn.rebrickable.com/media/sets/60076-1.jpg,5,59.99,0,4.5,December 2016,180.27
60079-1,Training Jet Transporter,2015,52,448,https://cdn.rebrickable.com/media/sets/60079-1.jpg,3,39.99,3,4.4,November 2016,66.41
60080-1,Spaceport,2015,52,586,https://cdn.rebrickable.com/media/sets/60080-1.jpg,5,69.99,1,4.3,November 2016,144.74
60081-1,Pickup Tow Truck,2015,63,209,https://cdn.rebrickable.com/media/sets/60081-1.jpg,2,17.99,2,4.7,November 2016,67.87
60082-1,Dune Buggy Trailer,2015,64,222,https://cdn.rebrickable.com/media/sets/60082-1.jpg,2,17.99,2,4.3,December 2015,31.87
60085-1,4x4 with Powerboat,2015,59,302,https://cdn.rebrickable.com/media/sets/60085-1.jpg,2,24.99,2,4.6,November 2016,75.72
60086-1,City Starter Set,2015,52,242,https://cdn.rebrickable.com/media/sets/60086-1.jpg,5,19.99,4,4.3,December 2015,37.67
