,id,theme,name,year of release,# of pieces,# of minifigures,Secondary market prices of new sets in 2015,Secondary market prices of used sets in 2015,Primary market price at release,age,Size group (1 - Biggest; 4 - Smallest),Profit Margin,Full Retirement Date,Years Since Retirement,Yearly Average Returns
2150,8917,Bionicle,Kalmah,2007,53,0.0,26.11,17.0,9.99,8,4,2.6136136136136137,2007-12-28T00:00:00Z,8.016438356164384,1.1273226283861155
2151,8918,Bionicle,Carapar,2007,50,0.0,23.23,15.75,9.99,8,4,2.325325325325325,2008-01-24T00:00:00Z,7.942465753424657,1.1120960816979064
2152,8919,Bionicle,Mantax,2007,58,0.0,20.42,15.47,9.99,8,4,2.0440440440440444,2008-01-26T00:00:00Z,7.936986301369863,1.0942572017378394
2153,8920,Bionicle,Ehlek,2007,54,0.0,23.74,18.73,9.99,8,4,2.3763763763763763,2008-01-30T00:00:00Z,7.926027397260274,1.1153930893617183
2154,8921,Bionicle,Pridak,2007,47,0.0,27.71,15.65,9.99,8,4,2.7737737737737738,2008-03-13T00:00:00Z,7.808219178082192,1.13957833872492
2155,8922,Bionicle,Gadunka,2007,176,0.0,45.2,34.44,19.99,8,4,2.2611305652826417,2008-09-11T00:00:00Z,7.30958904109589,1.1180831049762736
2156,8923,Bionicle,Hydraxon,2007,165,0.0,63.87,36.4,19.99,8,4,3.1950975487743873,2008-09-11T00:00:00Z,7.30958904109589,1.172240591729085
2157,8924,Bionicle,Maxilos and Spinax,2007,256,0.0,80.93,51.88,29.99,8,4,2.698566188729577,2008-09-11T00:00:00Z,7.30958904109589,1.145465065743012
2158,8925,Bionicle,Barraki Deepsea Patrol,2007,228,4.0,38.07,19.13,29.99,8,4,1.2694231410470158,2008-09-11T00:00:00Z,7.30958904109589,1.0331753606506093
2159,8926,Bionicle,Toa Undersea Attack,2007,401,6.0,34.93,10.29,49.99,8,3,0.6987397479495899,2008-09-11T00:00:00Z,7.30958904109589,0.9521411310041663
2160,8927,Bionicle,Toa Terrain Crawler,2007,674,10.0,99.2,57.67,69.99,8,2,1.4173453350478642,2008-09-11T00:00:00Z,7.30958904109589,1.0488729181137144
2161,8929,Bionicle,Defilak,2007,37,0.0,14.35,9.87,4.99,8,4,2.8757515030060117,2007-12-10T00:00:00Z,8.065753424657535,1.139925428981639
2162,8930,Bionicle,Dekar,2007,37,0.0,15.12,11.06,4.99,8,4,3.030060120240481,2008-03-25T00:00:00Z,7.7753424657534245,1.1532415001696452
2163,8931,Bionicle,Thulox,2007,39,0.0,13.87,9.38,4.99,8,4,2.7795591182364725,,,
2164,8932,Bionicle,Morak,2007,40,0.0,12.09,9.75,4.99,8,4,2.4228456913827654,2007-12-03T00:00:00Z,8.084931506849315,1.1156707722165349
2165,8934,Bionicle,Squid Ammo,2007,7,0.0,11.07,6.78,1.99,8,4,5.562814070351759,2008-01-10T00:00:00Z,7.980821917808219,1.2398972245586573
2166,8935,Bionicle,Nocturn,2007,116,0.0,62.56,36.75,14.99,8,4,4.173448965977318,2007-12-12T00:00:00Z,8.06027397260274,1.1939383105770855
2167,8939,Bionicle,Lesovikk,2007,149,0.0,52.2,38.47,19.99,8,4,2.6113056528264136,2008-01-05T00:00:00Z,7.994520547945205,1.1275684821405223
2168,8940,Bionicle,Karzahni,2007,373,0.0,110.47,79.47,39.99,8,3,2.762440610152538,2007-12-07T00:00:00Z,8.073972602739726,1.1341127573338017
2169,8941,Bionicle,Rockoh T3,2008,390,0.0,45.87,33.69,39.99,7,3,1.1470367591897974,2009-12-10T00:00:00Z,6.063013698630137,1.0228839326666659
2170,8942,Bionicle,Jetrax T6,2008,422,0.0,75.0,39.07,49.99,7,3,1.5003000600120024,2009-12-24T00:00:00Z,6.024657534246575,1.0696528312442246
2171,8943,Bionicle,Axalara T9,2008,693,0.0,86.93,58.93,79.99,7,2,1.0867608451056383,2009-12-06T00:00:00Z,6.073972602739726,1.0137922964345305
2172,8944,Bionicle,Tanma,2008,14,0.0,25.6,12.4,5.99,7,4,4.273789649415693,2008-11-13T00:00:00Z,7.136986301369863,1.2257064922136491
2173,8945,Bionicle,Solek,2008,14,0.0,13.34,8.73,5.99,7,4,2.2270450751252087,2009-04-08T00:00:00Z,6.736986301369863,1.1261984356148784
2174,8946,Bionicle,Photok,2008,14,0.0,20.0,10.93,5.99,7,4,3.33889816360601,2009-02-21T00:00:00Z,6.863013698630137,1.1920472669346394
2175,8947,Bionicle,Radiak,2008,16,0.0,15.73,9.56,5.99,7,4,2.626043405676127,2008-11-26T00:00:00Z,7.101369863013699,1.1456322048327614
2176,8948,Bionicle,Gavla,2008,14,0.0,10.0,6.4,5.99,7,4,1.669449081803005,2009-02-27T00:00:00Z,6.846575342465753,1.077726811778183
2177,8949,Bionicle,Kirop,2008,14,0.0,21.71,10.2,5.99,7,4,3.624373956594324,2009-01-28T00:00:00Z,6.928767123287671,1.2042364315948553
2178,8952,Bionicle,Mutran and Vican,2008,90,0.0,41.62,25.6,14.99,7,4,2.776517678452301,2009-08-13T00:00:00Z,6.389041095890411,1.1733181989072212
2179,8953,Bionicle,Makuta Icarax,2008,159,0.0,78.63,47.2,19.99,7,4,3.9334667333666835,2009-01-16T00:00:00Z,6.961643835616439,1.2174077686129652
2180,8954,Bionicle,Mazeka,2008,301,0.0,38.83,17.6,29.99,7,4,1.2947649216405468,2009-04-10T00:00:00Z,6.7315068493150685,1.0391219995633556
2181,8956,Power miners,Stone Chopper,2009,31,2.0,24.06,11.93,5.99,6,4,4.01669449081803,2010-01-25T00:00:00Z,5.936986301369863,1.2639008881382718
2182,8957,Power miners,Mine Mech,2009,67,2.0,31.4,15.0,7.99,6,4,3.9299123904881097,2010-01-04T00:00:00Z,5.994520547945205,1.2564764798536878
2183,8958,Power miners,Granite Grinder,2009,94,2.0,35.68,20.13,9.99,6,4,3.5715715715715715,2010-01-02T00:00:00Z,6.0,1.2363551045339476
2184,8959,Power miners,Claw Digger,2009,197,2.0,61.5,25.6,19.99,6,4,3.0765382691345677,2009-12-17T00:00:00Z,6.043835616438356,1.204352833167916
2185,8960,Power miners,Thunder Driller,2009,235,3.0,103.33,37.8,29.99,6,4,3.4454818272757586,2010-07-04T00:00:00Z,5.498630136986302,1.2522935589859356
2186,8961,Power miners,Crystal Sweeper,2009,474,4.0,210.2,76.8,69.99,6,3,3.0032861837405345,2010-01-04T00:00:00Z,5.994520547945205,1.2013573590361588
2187,8962,Power miners,Crystal King,2009,168,2.0,73.07,38.33,19.99,6,4,3.655327663831916,2010-06-02T00:00:00Z,5.586301369863014,1.2611567119764016
2188,8963,Power miners,Rock Wrecker,2009,225,2.0,61.33,30.8,34.99,6,4,1.7527865104315516,2010-12-25T00:00:00Z,5.021917808219178,1.118234937007892
2189,8964,Power miners,Titanium Command Rig,2009,706,5.0,198.64,100.33,99.99,6,2,1.9865986598659866,2010-11-28T00:00:00Z,5.095890410958904,1.1441951637180712
2190,8967,Agents,Gold Tooth’s Getaway,2009,68,2.0,23.79,12.73,9.99,6,4,2.3813813813813813,2010-01-25T00:00:00Z,5.936986301369863,1.1573678668893614
2191,8968,Agents,River Heist,2009,203,3.0,37.22,18.73,19.99,6,4,1.8619309654827414,2009-12-31T00:00:00Z,6.005479452054795,1.1090544691961681
2192,8969,Agents,4-Wheeling Pursuit,2009,320,2.0,44.8,34.0,29.99,6,4,1.493831277092364,2009-12-26T00:00:00Z,6.019178082191781,1.068950757034981
2193,8970,Agents,Robo Attack,2009,414,6.0,89.82,41.33,49.99,6,3,1.796759351870374,2009-12-06T00:00:00Z,6.073972602739726,1.1012817179244625
2194,8971,Agents,Aerial Defence Unit,2009,733,7.0,126.41,70.47,79.99,6,2,1.5803225403175398,2009-12-02T00:00:00Z,6.0849315068493155,1.0781072112747245
2195,8972,Bionicle,Atakus,2009,13,0.0,15.11,9.67,6.99,6,4,2.161659513590844,2010-02-10T00:00:00Z,5.8931506849315065,1.13974988879864
2196,8973,Bionicle,Raanu,2009,14,0.0,13.81,12.65,6.99,6,4,1.9756795422031475,2010-01-14T00:00:00Z,5.967123287671233,1.120876160660626
2197,8974,Bionicle,Tarduk,2009,17,0.0,14.13,8.33,6.99,6,4,2.0214592274678114,2010-01-25T00:00:00Z,5.936986301369863,1.1258612532715602
2198,8975,Bionicle,Berix,2009,15,0.0,17.33,9.13,6.99,6,4,2.4792560801144488,2010-02-10T00:00:00Z,5.8931506849315065,1.1665727066086498
2199,8976,Bionicle,Metus,2009,14,0.0,12.13,7.75,6.99,6,4,1.7353361945636625,2010-01-22T00:00:00Z,5.945205479452055,1.0971474236747873
2200,8977,Bionicle,Zesk,2009,16,0.0,15.94,9.3,6.99,6,4,2.280400572246066,2010-01-25T00:00:00Z,5.936986301369863,1.148951854464117
2201,8978,Bionicle,Skrall,2009,50,0.0,26.47,19.0,12.99,6,4,2.037721324095458,2010-01-31T00:00:00Z,5.920547945205479,1.1277571021070825
2202,8979,Bionicle,Malum,2009,59,0.0,23.6,16.88,12.99,6,4,1.8167821401077753,2010-01-25T00:00:00Z,5.936986301369863,1.1057980964524587
2203,8980,Bionicle,Gresh,2009,55,0.0,37.07,19.63,12.99,6,4,2.8537336412625094,2010-01-10T00:00:00Z,5.978082191780822,1.1917372772414536
2204,8981,Bionicle,Tarix,2009,57,0.0,24.47,16.82,12.99,6,4,1.8837567359507312,2010-02-10T00:00:00Z,5.8931506849315065,1.113444446627399
2205,8982,Bionicle,Strakk,2009,46,0.0,27.0,15.24,12.99,6,4,2.0785219399538106,2010-01-25T00:00:00Z,5.936986301369863,1.1311525970175869
2206,8983,Bionicle,Vorox,2009,51,0.0,26.0,15.79,12.99,6,4,2.001539645881447,2010-02-10T00:00:00Z,5.8931506849315065,1.1249624946010541
2207,8984,Bionicle,Stronius,2009,55,0.0,32.53,15.73,12.99,6,4,2.50423402617398,2010-08-17T00:00:00Z,5.3780821917808215,1.186122566139841
2208,8985,Bionicle,Ackar,2009,55,0.0,37.13,17.73,12.99,6,4,2.858352578906852,2010-12-30T00:00:00Z,5.008219178082192,1.2333133991403435
2209,8986,Bionicle,Vastus,2009,52,0.0,26.75,15.22,12.99,6,4,2.0592763664357197,2010-07-30T00:00:00Z,5.427397260273972,1.142357507837567
2210,8987,Bionicle,Kiina,2009,43,0.0,23.08,15.2,12.99,6,4,1.7767513471901462,2011-01-22T00:00:00Z,4.945205479452055,1.1232554124675105
2211,8988,Bionicle,Gelu,2009,52,0.0,40.87,16.67,12.99,6,4,3.14626635873749,2010-10-22T00:00:00Z,5.197260273972603,1.2467528369468661
2212,8989,Bionicle,Mata Nui,2009,52,0.0,51.73,31.13,12.99,6,4,3.982294072363356,2010-07-24T00:00:00Z,5.443835616438356,1.288964326892433
2213,8991,Bionicle,Tuma,2009,188,0.0,54.87,30.6,19.99,6,4,2.744872436218109,2009-12-30T00:00:00Z,6.008219178082192,1.183006267293343
2214,8992,Bionicle,Cendox V1,2009,151,0.0,26.8,17.4,19.99,6,4,1.340670335167584,2010-10-20T00:00:00Z,5.2027397260273975,1.057966963249289
2215,8993,Bionicle,Kaxium V3,2009,251,0.0,35.19,25.2,29.99,6,4,1.1733911303767923,2010-07-12T00:00:00Z,5.476712328767123,1.0296263561693337
2216,8994,Bionicle,Baranus V7,2009,263,0.0,45.69,28.63,39.99,6,4,1.142535633908477,2010-11-25T00:00:00Z,5.104109589041096,1.026450178305411
2217,8995,Bionicle,Thornatus V9,2009,438,0.0,55.71,29.67,59.99,6,3,0.928654775795966,2010-10-28T00:00:00Z,5.1808219178082195,0.9858146100982318
2218,8996,Bionicle,Skopio XV,2009,849,0.0,158.33,88.67,89.99,6,2,1.7594177130792312,2010-08-27T00:00:00Z,5.35068493150685,1.1113669719794632
2219,8998,Bionicle,Toa Mata Nui,2009,366,0.0,185.47,138.6,49.99,6,3,3.7101420284056807,2009-11-14T00:00:00Z,6.134246575342465,1.2382877950013162
2220,9390,Technic,Mini Tow Truck,2012,136,0.0,19.33,7.67,11.99,3,4,1.6121768140116761,2013-12-02T00:00:00Z,2.0821917808219177,1.2578031103268974
2221,9391,Technic,Tracked Crane,2012,218,0.0,42.48,24.11,19.99,3,4,2.125062531265633,2013-12-01T00:00:00Z,2.084931506849315,1.435548833320995
2222,9392,Technic,Quad Bike,2012,199,0.0,52.88,21.2,24.99,3,4,2.1160464185674273,2013-11-29T00:00:00Z,2.0904109589041098,1.4312749145010217
2223,9393,Technic,Tractor,2012,353,0.0,45.35,23.78,39.99,3,3,1.1340335083770943,2013-12-16T00:00:00Z,2.043835616438356,1.0634746527638006
2224,9394,Technic,Jet Plane,2012,499,0.0,67.04,31.4,49.99,3,3,1.3410682136427285,2013-12-12T00:00:00Z,2.0547945205479454,1.153522551682815
2225,9395,Technic,Pick-Up Tow Truck,2012,954,0.0,78.83,50.93,69.99,3,2,1.1263037576796686,2014-01-01T00:00:00Z,2.0,
2226,9396,Technic,Helicopter,2012,1056,0.0,120.87,83.8,119.99,3,2,1.0073339444953746,2013-12-26T00:00:00Z,2.0164383561643837,1.003630380163028
2227,9397,Technic,Logging Truck,2012,1308,0.0,170.59,95.27,139.99,3,1,1.2185870419315665,2013-12-26T00:00:00Z,2.0164383561643837,1.1030071281011165
2228,9398,Technic,4x4 Crawler,2012,1327,0.0,184.39,127.13,199.99,3,1,0.9219960998049901,2014-12-15T00:00:00Z,1.0465753424657533,
2229,9440,Ninjago,Venomari Shrine,2012,86,1.0,15.42,10.56,6.99,3,4,2.206008583690987,2012-11-09T00:00:00Z,3.1452054794520548,1.28602062310609
2230,9441,Ninjago,Kai's Blade Cycle,2012,188,2.0,36.02,19.93,14.99,3,4,2.4029352901934624,2012-11-21T00:00:00Z,3.1123287671232878,1.3253589080133192
2231,9442,Ninjago,Jay’s Storm Fighter,2012,242,2.0,38.97,23.2,24.99,3,4,1.5594237695078033,2012-11-10T00:00:00Z,3.1424657534246574,1.1518749427416246
2232,9443,Ninjago,Rattlecopter,2012,327,3.0,32.56,22.07,29.99,3,4,1.0856952317439148,2012-10-26T00:00:00Z,3.1835616438356165,1.0261629883953705
2233,9444,Ninjago,Cole’s Tread Assault,2012,286,2.0,90.83,34.27,39.99,3,4,2.2713178294573644,2012-09-30T00:00:00Z,3.254794520547945,1.2866561174150053
2234,9445,Ninjago,Fangpyre Truck Ambush,2012,452,4.0,80.18,40.8,49.99,3,3,1.6039207841568315,2012-10-30T00:00:00Z,3.1726027397260275,1.1605754280732208
2235,9446,Ninjago,Destiny’s Bounty,2012,680,6.0,138.94,84.33,79.99,3,2,1.7369671208901114,2012-10-31T00:00:00Z,3.16986301369863,1.190274983967144
2236,9447,Ninjago,Lasha’s Bite Cycle,2012,250,2.0,34.96,15.93,24.99,3,4,1.3989595838335336,2013-12-23T00:00:00Z,2.0246575342465754,1.180360672264048
2237,9448,Ninjago,Samurai Mech,2012,452,3.0,42.84,25.47,39.99,3,3,1.0712678169542387,2013-11-29T00:00:00Z,2.0904109589041098,1.0334809568022063
2238,9449,Ninjago,Ultra Sonic Raider,2012,622,6.0,65.7,42.53,79.99,3,3,0.8213526690836356,2015-01-05T00:00:00Z,0.989041095890411,
2239,9450,Ninjago,Epic Dragon Battle,2012,915,7.0,103.87,56.13,119.99,3,2,0.8656554712892742,2015-02-28T00:00:00Z,0.8410958904109589,
2240,9455,Ninjago,Fangpyre Mech,2012,255,2.0,38.61,18.8,24.99,3,4,1.5450180072028812,2012-09-27T00:00:00Z,3.263013698630137,1.1426192813387053
2241,9456,Ninjago,Spinner Battle Arena,2012,418,2.0,87.82,31.94,39.99,3,3,2.196049012253063,2012-11-27T00:00:00Z,3.095890410958904,1.289298266165539
2242,9457,Ninjago,Fangpyre Wrecking Ball,2012,415,3.0,68.18,42.53,49.99,3,3,1.363872774554911,2012-10-19T00:00:00Z,3.202739726027397,1.1017442768974415
2243,9461,Monster fighters,The Swamp Creature,2012,70,2.0,14.24,6.0,6.99,3,4,2.0371959942775395,2013-12-02T00:00:00Z,2.0821917808219177,1.4073984711869763
2244,9462,Monster fighters,The Mummy,2012,90,2.0,18.89,11.27,11.99,3,4,1.5754795663052543,2013-11-05T00:00:00Z,2.1561643835616437,1.234688451471038
2245,9463,Monster fighters,The Werewolf,2012,243,2.0,26.28,14.33,19.99,3,4,1.3146573286643324,2013-12-16T00:00:00Z,2.043835616438356,1.1432261607738234
2246,9464,Monster fighters,The Vampyre Hearse,2012,314,3.0,37.78,24.53,34.99,3,4,1.0797370677336382,2014-03-04T00:00:00Z,1.83013698630137,
2247,9465,Monster fighters,The Zombies,2012,447,4.0,179.63,134.93,39.99,3,3,4.491872968242061,2012-10-23T00:00:00Z,3.191780821917808,1.601063677983009
2248,9466,Monster fighters,The Crazy Scientist & His Monster,2012,430,4.0,57.87,36.0,49.99,3,3,1.157631526305261,2013-11-05T00:00:00Z,2.1561643835616437,1.0702446611830045
2249,9467,Monster fighters,The Ghost Train,2012,741,5.0,96.94,61.93,79.99,3,2,1.2119014876859608,2013-11-05T00:00:00Z,2.1561643835616437,1.093228684050495
2250,9468,Monster fighters,Vampyre Castle,2012,949,7.0,137.55,99.33,99.99,3,2,1.3756375637563758,2013-11-29T00:00:00Z,2.0904109589041098,1.1648146948988813
2251,9469,Lord of the Rings,Gandalf Arrives,2012,83,2.0,19.49,11.33,12.99,3,4,1.5003849114703616,2013-11-05T00:00:00Z,2.1561643835616437,1.207036584449405
2252,9470,Lord of the Rings,Shelob Attacks,2012,227,3.0,35.49,21.87,19.99,3,4,1.7753876938469237,2013-12-02T00:00:00Z,2.0821917808219177,1.3174263391329182
2253,9471,Lord of the Rings,Uruk-Hai Army,2012,257,6.0,44.82,32.47,29.99,3,4,1.4944981660553518,2013-11-05T00:00:00Z,2.1561643835616437,1.2048378709072807
2254,9472,Lord of the Rings,Attack On Weathertop,2012,430,5.0,58.03,38.2,59.99,3,3,0.9673278879813302,2013-02-21T00:00:00Z,2.8602739726027395,0.9884536861749013
2255,9473,Lord of the Rings,The Mines of Moria,2012,776,9.0,74.47,60.73,79.99,3,2,0.9309913739217403,2013-11-18T00:00:00Z,2.1205479452054794,0.9668420045412827
2256,9474,Lord of the Rings,The Battle Of Helm’s Deep,2012,1368,8.0,167.77,135.8,129.99,3,1,1.2906377413647203,2013-11-05T00:00:00Z,2.1561643835616437,1.1256142178501383
2257,9476,Lord of the Rings,The Ore Forge,2012,366,4.0,59.38,41.13,39.99,3,3,1.4848712178044512,2013-11-14T00:00:00Z,2.1315068493150684,1.203782657516367
2258,9478,Cars,Francesco Bernoulli,2012,49,0.0,12.11,6.23,6.99,3,4,1.7324749642346207,2012-11-19T00:00:00Z,3.117808219178082,1.1927504758846172
2259,9479,Cars,Ivan Mater,2012,52,0.0,13.0,9.29,6.99,3,4,1.859799713876967,2012-11-24T00:00:00Z,3.1041095890410957,1.221263822005777
2260,9480,Cars,Finn McMissile,2012,52,0.0,15.17,4.5,6.99,3,4,2.1702432045779685,2012-11-24T00:00:00Z,3.1041095890410957,1.2835340242812654
2261,9481,Cars,Jeff Gorvette,2012,54,0.0,12.83,6.6,6.99,3,4,1.8354792560801143,2012-11-26T00:00:00Z,3.0986301369863014,1.2165167430954507
2262,9483,Cars,Agent Mater’s Escape,2012,144,0.0,22.69,7.77,14.99,3,4,1.513675783855904,2012-12-11T00:00:00Z,3.0575342465753423,1.145200993085156
2263,9484,Cars,Red’s Water Rescue,2012,199,0.0,30.68,9.83,19.99,3,4,1.534767383691846,2012-11-27T00:00:00Z,3.095890410958904,1.1484005548358442
2264,9485,Cars,Ultimate Race Set,2012,280,0.0,54.63,17.25,29.99,3,4,1.8216072024008005,2012-10-22T00:00:00Z,3.1945205479452055,1.206512188741611
2265,9486,Cars,Oil Rig Escape,2012,422,0.0,57.07,32.87,49.99,3,3,1.141628325665133,2012-12-02T00:00:00Z,3.0821917808219177,1.043911257310175
2266,9488,Star Wars,Elite Clone Trooper & Commando Droid Battle Pack,2012,98,4.0,18.17,11.0,12.99,3,4,1.3987682832948423,2013-12-21T00:00:00Z,2.03013698630137,1.17975303794165
2267,9489,Star Wars,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,77,4.0,18.03,11.29,12.99,3,4,1.3879907621247114,2013-11-05T00:00:00Z,2.1561643835616437,1.1642251477699532
2268,9490,Star Wars,Droid Escape,2012,137,4.0,33.09,20.67,19.99,3,4,1.6553276638319163,2013-12-12T00:00:00Z,2.0547945205479454,1.2779784587796739
2269,9491,Star Wars,Geonosian Cannon,2012,132,4.0,19.39,14.73,19.99,3,4,0.9699849924962483,2014-05-04T00:00:00Z,1.663013698630137,
2270,9492,Star Wars,TIE Fighter,2012,413,4.0,92.02,64.07,54.99,3,3,1.6733951627568648,2014-02-17T00:00:00Z,1.8712328767123287,
2271,9493,Star Wars,X-wing Starfighter,2012,560,4.0,71.52,42.44,59.99,3,3,1.1921986997832972,2015-01-02T00:00:00Z,0.9972602739726028,
2272,9494,Star Wars,Anakin’s Jedi Interceptor,2012,300,5.0,58.28,36.93,39.99,3,4,1.4573643410852712,2013-12-09T00:00:00Z,2.063013698630137,1.200289527471866
2273,9495,Star Wars,Gold Leader’s Y-wing Starfighter,2012,458,3.0,67.33,42.33,49.99,3,3,1.3468693738747748,2013-11-29T00:00:00Z,2.0904109589041098,1.153097562813952
2274,9496,Star Wars,Desert Skiff,2012,213,4.0,33.46,21.87,24.99,3,4,1.338935574229692,2014-05-03T00:00:00Z,1.6657534246575343,
2275,9497,Star Wars,Republic Striker-class Starfighter,2012,376,3.0,49.37,25.67,44.99,3,3,1.0973549677706156,2013-11-21T00:00:00Z,2.1123287671232878,1.0449626873636586
2276,9498,Star Wars,Saesee Tiin’s Jedi Starfighter,2012,244,3.0,32.27,18.27,29.99,3,4,1.0760253417805936,2014-03-04T00:00:00Z,1.83013698630137,
2277,9499,Star Wars,Gungan Sub,2012,465,4.0,65.21,44.27,69.99,3,3,0.9317045292184598,2013-12-05T00:00:00Z,2.073972602739726,0.9664668941877033
2278,9500,Star Wars,Sith Fury-class Interceptor,2012,748,3.0,86.09,53.33,89.99,3,2,0.956661851316813,2014-03-30T00:00:00Z,1.7589041095890412,
2279,9509,Star Wars,Star Wars Advent Calendar,2012,234,10.0,47.26,23.33,49.99,3,4,0.945389077815563,2013-02-21T00:00:00Z,2.8602739726027395,0.9805574592884031
2280,9515,Star Wars,Malevolence,2012,1101,6.0,153.75,106.13,119.99,3,2,1.2813567797316443,2014-05-03T00:00:00Z,1.6657534246575343,
2281,9516,Star Wars,Jabba’s Palace,2012,717,9.0,149.1,121.53,119.99,3,2,1.242603550295858,2014-03-04T00:00:00Z,1.83013698630137,
2282,9525,Star Wars,Pre Vizsla’s Mandalorian Fighter,2012,403,3.0,44.33,31.47,49.99,3,3,0.8867773554710942,2014-05-03T00:00:00Z,1.6657534246575343,
2283,9526,Star Wars,Palpatine’s Arrest,2012,645,6.0,66.49,51.93,89.99,3,3,0.7388598733192577,2014-03-04T00:00:00Z,1.83013698630137,
2284,9551,Ninjago,Kendo Cole,2012,28,1.0,9.34,9.42,4.99,3,4,1.8717434869739478,2012-03-15T00:00:00Z,3.8,1.1793528780321103
2285,9552,Ninjago,Lloyd Garmadon,2012,21,1.0,13.13,4.43,4.99,3,4,2.6312625250501003,2012-04-06T00:00:00Z,3.73972602739726,1.2952440145433521
2286,9553,Ninjago,Jay ZX,2012,28,1.0,10.16,5.24,4.99,3,4,2.036072144288577,2012-10-23T00:00:00Z,3.191780821917808,1.2495290447934948
2287,9554,Ninjago,Zane ZX,2012,37,1.0,10.5,8.9,4.99,3,4,2.1042084168336674,2012-08-09T00:00:00Z,3.3972602739726026,1.2448090524322903
2288,9555,Ninjago,Mezmo,2012,32,1.0,17.81,8.17,4.99,3,4,3.569138276553106,2012-07-23T00:00:00Z,3.4438356164383563,1.4469382094189565
2289,9556,Ninjago,Bytar,2012,25,1.0,10.32,5.29,4.99,3,4,2.06813627254509,2012-12-15T00:00:00Z,3.0465753424657533,1.2693602182916466
2290,9557,Ninjago,Lizaru,2012,25,1.0,8.84,6.0,4.99,3,4,1.7715430861723447,2012-12-14T00:00:00Z,3.0493150684931507,1.206271544725121
2291,9558,Ninjago,Training Set,2012,219,1.0,28.13,15.47,19.99,3,4,1.4072036018009004,2012-11-09T00:00:00Z,3.1452054794520548,1.114728835614643
2292,9561,Ninjago,Kai ZX,2012,21,1.0,22.17,17.75,9.99,3,4,2.2192192192192195,2012-04-17T00:00:00Z,3.7095890410958905,1.2397261352208258
2293,9562,Ninjago,Lasha,2012,21,1.0,20.2,10.5,9.99,3,4,2.0220220220220217,2012-02-17T00:00:00Z,3.873972602739726,1.199315408630927
2294,9563,Ninjago,Kendo Zane,2012,22,1.0,16.29,7.5,9.99,3,4,1.6306306306306304,2012-01-20T00:00:00Z,3.9506849315068493,1.1317528318566956
2295,9564,Ninjago,Snappa,2012,20,1.0,15.48,6.0,9.99,3,4,1.5495495495495495,2012-03-01T00:00:00Z,3.8383561643835615,1.120866494280347
2296,9566,Ninjago,Samurai X,2012,23,1.0,21.77,20.0,9.99,3,4,2.179179179179179,2012-02-23T00:00:00Z,3.8575342465753426,1.223761197204996
2297,9567,Ninjago,Fang-Suei,2012,19,1.0,18.39,16.0,9.99,3,4,1.8408408408408408,2012-04-19T00:00:00Z,3.7041095890410958,1.1790888821876913
2298,9569,Ninjago,Spitta,2012,20,1.0,11.27,8.26,9.99,3,4,1.1281281281281281,2012-11-04T00:00:00Z,3.158904109589041,1.03890269030938
2299,9570,Ninjago,NRG Jay,2012,20,1.0,33.41,20.87,9.99,3,4,3.344344344344344,2012-07-11T00:00:00Z,3.4767123287671233,1.4151632722011585
2300,9571,Ninjago,Fangdam,2012,20,1.0,22.39,10.0,9.99,3,4,2.2412412412412412,2012-07-30T00:00:00Z,3.4246575342465753,1.2657346602327384
2301,9572,Ninjago,NRG Cole,2012,20,1.0,18.08,12.31,9.99,3,4,1.8098098098098097,2012-11-19T00:00:00Z,3.117808219178082,1.2095747395518912
2302,9573,Ninjago,Slithraa,2012,20,1.0,13.17,9.74,9.99,3,4,1.3183183183183182,2012-10-13T00:00:00Z,3.219178082191781,1.0896396488489266
2303,9574,Ninjago,Lloyd ZX,2012,23,1.0,27.65,24.55,9.99,3,4,2.7677677677677677,2012-10-06T00:00:00Z,3.2383561643835614,1.3693959422261996
2304,9579,Ninjago,Starter Set,2012,62,2.0,34.81,27.89,19.99,3,4,1.7413706853426716,2012-03-09T00:00:00Z,3.8164383561643835,1.1564300854303726
2305,9590,Ninjago,NRG Zane,2012,23,1.0,23.5,11.1,9.99,3,4,2.3523523523523524,2012-10-31T00:00:00Z,3.16986301369863,1.3097796618620159
2306,9591,Ninjago,Weapon Pack,2012,73,2.0,30.38,22.37,19.99,3,4,1.51975987993997,2012-11-23T00:00:00Z,3.106849315068493,1.1442154783102412
2307,9674,Star Wars,Naboo Starfighter & Naboo,2012,56,1.0,16.26,8.3,9.99,3,4,1.6276276276276278,2012-11-05T00:00:00Z,3.1561643835616437,1.166887967984476
2308,9675,Star Wars,Sebulba’s Podracer & Tatooine,2012,80,1.0,14.33,5.8,9.99,3,4,1.4344344344344344,2012-11-05T00:00:00Z,3.1561643835616437,1.1210958816721954
2309,9676,Star Wars,TIE Interceptor & Death Star,2012,65,1.0,18.65,9.2,9.99,3,4,1.8668668668668666,2012-11-23T00:00:00Z,3.106849315068493,1.2225401042179769
2310,9677,Star Wars,X-wing Starfighter & Yavin 4,2012,77,1.0,27.11,11.09,9.99,3,4,2.7137137137137137,2013-05-04T00:00:00Z,2.663013698630137,1.454820920960578
2311,9678,Star Wars,Twin-Pod Cloud Car & Bespin,2012,78,1.0,8.47,2.13,9.99,3,4,0.847847847847848,2013-11-05T00:00:00Z,2.1561643835616437,0.9263067264967781
